Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Region,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3601,67,Female,Dress,Clothing,51,South Carolina,South,XL,Olive,Spring,3.5,No,PayPal,Free Shipping,No,No,16,Cash,Bi-Weekly
3602,34,Female,T-shirt,Clothing,63,North Carolina,South,M,Indigo,Summer,3.9,No,Debit Card,Next Day Air,No,No,9,PayPal,Monthly
3603,58,Female,Skirt,Clothing,25,Wyoming,West,S,Magenta,Summer,2.7,No,Bank Transfer,Store Pickup,No,No,7,Debit Card,Quarterly
3604,45,Female,Jeans,Clothing,41,Louisiana,South,M,Gold,Spring,3.2,No,Debit Card,Free Shipping,No,No,10,Cash,Weekly
3605,63,Female,Hoodie,Clothing,30,Louisiana,South,M,Orange,Fall,2.9,No,Bank Transfer,Standard,No,No,17,Debit Card,Annually
3606,68,Female,Jeans,Clothing,85,Alabama,South,M,Gold,Fall,4.5,No,Venmo,Store Pickup,No,No,8,Bank Transfer,Every 3 Months
3607,41,Female,Sandals,Footwear,22,Minnesota,Midwest,XL,Purple,Fall,2.6,No,Cash,Express,No,No,18,Venmo,Annually
3608,50,Female,Hat,Accessories,71,New Mexico,West,L,Charcoal,Fall,4.1,No,Debit Card,Standard,No,No,19,Venmo,Bi-Weekly
3609,24,Female,Gloves,Accessories,94,Tennessee,South,M,Cyan,Fall,4.8,No,Bank Transfer,Next Day Air,No,No,11,Cash,Every 3 Months
3610,21,Female,Socks,Clothing,65,New Mexico,West,M,Cyan,Summer,3.9,No,Debit Card,2-Day Shipping,No,No,8,Debit Card,Monthly
3611,18,Female,Jacket,Outerwear,59,Texas,South,XL,Green,Fall,3.7,No,Credit Card,2-Day Shipping,No,No,17,Bank Transfer,Fortnightly
3612,63,Female,T-shirt,Clothing,58,Washington,West,M,Silver,Spring,3.7,No,PayPal,Standard,No,No,16,Credit Card,Annually
3613,47,Female,Sandals,Footwear,28,Michigan,Midwest,M,Teal,Summer,2.8,No,Credit Card,Standard,No,No,6,Cash,Every 3 Months
3614,58,Female,Hat,Accessories,50,Minnesota,Midwest,M,Magenta,Fall,3.5,No,Cash,Store Pickup,No,No,5,Venmo,Annually
3615,46,Female,Gloves,Accessories,96,Delaware,Northeast,L,Maroon,Spring,4.9,No,Bank Transfer,2-Day Shipping,No,No,5,Bank Transfer,Annually
3616,35,Female,Dress,Clothing,88,California,West,M,Gold,Winter,4.6,No,Bank Transfer,Free Shipping,No,No,6,Credit Card,Monthly
3617,42,Female,Hoodie,Clothing,28,Wisconsin,Midwest,L,Purple,Winter,2.8,No,Cash,Store Pickup,No,No,5,Debit Card,Fortnightly
3618,48,Female,Belt,Accessories,31,Kentucky,Midwest,M,Lavender,Fall,2.9,No,Debit Card,Express,No,No,9,Debit Card,Monthly
3619,28,Female,Gloves,Accessories,90,Nevada,West,M,Maroon,Fall,4.7,No,Venmo,2-Day Shipping,No,No,13,PayPal,Bi-Weekly
3620,44,Female,Scarf,Accessories,86,North Carolina,South,S,Magenta,Winter,4.6,No,Cash,2-Day Shipping,No,No,15,Venmo,Weekly
3621,60,Female,Sandals,Footwear,65,Louisiana,South,M,Turquoise,Summer,3.9,No,Credit Card,Express,No,No,16,Credit Card,Fortnightly
3622,38,Female,Sneakers,Footwear,77,New Jersey,Northeast,XL,Silver,Summer,4.3,No,Venmo,2-Day Shipping,No,No,6,Cash,Fortnightly
3623,46,Female,Dress,Clothing,27,Wisconsin,Midwest,M,Purple,Fall,2.7,No,Bank Transfer,Store Pickup,No,No,8,Credit Card,Annually
3624,39,Female,Jewelry,Accessories,74,Arkansas,South,M,Violet,Winter,4.2,No,Venmo,2-Day Shipping,No,No,18,PayPal,Weekly
3625,22,Female,Hat,Accessories,89,Texas,South,XL,Peach,Fall,4.6,No,PayPal,Store Pickup,No,No,16,Bank Transfer,Bi-Weekly
3626,44,Female,Scarf,Accessories,82,Illinois,Midwest,L,Green,Winter,4.4,No,Debit Card,Express,No,No,20,PayPal,Weekly
3627,69,Female,Blouse,Clothing,23,Mississippi,South,L,Teal,Fall,2.6,No,Bank Transfer,Express,No,No,20,Venmo,Quarterly
3628,39,Female,Belt,Accessories,27,Delaware,Northeast,M,Silver,Winter,2.7,No,Credit Card,Next Day Air,No,No,11,Cash,Every 3 Months
3629,53,Female,Blouse,Clothing,65,Georgia,South,L,Purple,Summer,3.9,No,Cash,Free Shipping,No,No,18,Credit Card,Monthly
3630,52,Female,T-shirt,Clothing,78,Kansas,Midwest,L,Lavender,Summer,4.3,No,Credit Card,Standard,No,No,9,Debit Card,Fortnightly
3631,65,Female,Hat,Accessories,20,Oklahoma,South,M,Lavender,Winter,2.5,No,Credit Card,Store Pickup,No,No,15,Cash,Weekly
3632,48,Female,Hat,Accessories,79,New Jersey,Northeast,M,Peach,Fall,4.3,No,Debit Card,Store Pickup,No,No,10,Credit Card,Monthly
3633,27,Female,Sneakers,Footwear,20,Utah,West,L,Green,Spring,2.5,No,PayPal,Express,No,No,15,Debit Card,Quarterly
3634,39,Female,Gloves,Accessories,98,Montana,West,M,Orange,Spring,4.9,No,Venmo,Free Shipping,No,No,10,Bank Transfer,Bi-Weekly
3635,59,Female,Socks,Clothing,28,Ohio,Midwest,M,Pink,Winter,2.8,No,Bank Transfer,Standard,No,No,4,PayPal,Annually
3636,52,Female,Sandals,Footwear,44,Colorado,West,L,Cyan,Fall,3.3,No,Cash,Free Shipping,No,No,6,Credit Card,Fortnightly
3637,50,Female,Sandals,Footwear,97,California,West,L,Lavender,Summer,4.9,No,PayPal,2-Day Shipping,No,No,8,Cash,Weekly
3638,32,Female,Boots,Footwear,91,Utah,West,L,Yellow,Winter,4.7,No,PayPal,Express,No,No,13,Credit Card,Fortnightly
3639,40,Female,Backpack,Accessories,97,Kansas,Midwest,M,Olive,Spring,4.9,No,Credit Card,Express,No,No,4,PayPal,Bi-Weekly
3640,26,Female,Coat,Outerwear,99,Illinois,Midwest,M,Brown,Summer,5,No,Venmo,2-Day Shipping,No,No,9,Venmo,Annually
3641,47,Female,Sunglasses,Accessories,29,Minnesota,Midwest,L,Pink,Spring,2.8,No,Credit Card,Next Day Air,No,No,6,PayPal,Monthly
3642,51,Female,Jacket,Outerwear,93,New York,Northeast,M,Cyan,Fall,4.7,No,Debit Card,Free Shipping,No,No,9,Bank Transfer,Every 3 Months
3643,47,Female,Dress,Clothing,44,Arizona,West,L,Maroon,Summer,3.3,No,Credit Card,Store Pickup,No,No,14,PayPal,Annually
3644,53,Female,Scarf,Accessories,64,Tennessee,South,XL,Magenta,Fall,3.9,No,Bank Transfer,Standard,No,No,19,Debit Card,Annually
3645,35,Female,Blouse,Clothing,33,Arkansas,South,M,Violet,Winter,2.9,No,Cash,Next Day Air,No,No,6,Venmo,Weekly
3646,38,Female,Backpack,Accessories,68,Colorado,West,L,Silver,Summer,4,No,Credit Card,Free Shipping,No,No,18,Credit Card,Every 3 Months
3647,69,Female,Jewelry,Accessories,98,Nevada,West,M,Maroon,Spring,4.9,No,Credit Card,2-Day Shipping,No,No,14,Debit Card,Fortnightly
3648,47,Female,Shorts,Clothing,38,Kansas,Midwest,M,Gray,Winter,3.1,No,Cash,Store Pickup,No,No,9,Bank Transfer,Weekly
3649,31,Female,Skirt,Clothing,57,New York,Northeast,M,White,Winter,3.7,No,Cash,Free Shipping,No,No,13,Cash,Bi-Weekly
3650,68,Female,Skirt,Clothing,40,Minnesota,Midwest,M,Brown,Fall,3.2,No,Debit Card,Standard,No,No,11,Credit Card,Fortnightly
3651,51,Female,Jeans,Clothing,82,Ohio,Midwest,M,Silver,Summer,4.4,No,Cash,2-Day Shipping,No,No,12,PayPal,Annually
3652,20,Female,Handbag,Accessories,43,Arizona,West,M,Yellow,Spring,3.3,No,Bank Transfer,Express,No,No,6,Venmo,Every 3 Months
3653,27,Female,Handbag,Accessories,40,Kentucky,Midwest,S,Magenta,Fall,3.2,No,Venmo,Store Pickup,No,No,6,Debit Card,Monthly
3654,67,Female,Coat,Outerwear,28,Minnesota,Midwest,M,Blue,Spring,2.8,No,Debit Card,Next Day Air,No,No,4,Credit Card,Fortnightly
3655,21,Female,Jewelry,Accessories,80,Arkansas,South,M,Green,Winter,4.3,No,Debit Card,Next Day Air,No,No,20,Credit Card,Annually
3656,20,Female,Sweater,Clothing,82,Wyoming,West,M,Yellow,Fall,4.4,No,Venmo,Next Day Air,No,No,5,Credit Card,Bi-Weekly
3657,35,Female,Jacket,Outerwear,57,North Dakota,Midwest,XL,Cyan,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,13,Credit Card,Monthly
3658,58,Female,Shoes,Footwear,23,Alabama,South,L,Gold,Winter,2.6,No,Bank Transfer,Express,No,No,16,Debit Card,Every 3 Months
3659,28,Female,T-shirt,Clothing,82,Mississippi,South,M,Magenta,Fall,4.4,No,Cash,Standard,No,No,14,PayPal,Fortnightly
3660,27,Female,Sandals,Footwear,45,Illinois,Midwest,S,Gray,Fall,3.3,No,Bank Transfer,Store Pickup,No,No,15,Bank Transfer,Annually
3661,19,Female,Shoes,Footwear,88,Arkansas,South,L,Indigo,Winter,4.6,No,Venmo,2-Day Shipping,No,No,15,Bank Transfer,Fortnightly
3662,63,Female,Sandals,Footwear,66,Kansas,Midwest,S,White,Winter,3.9,No,Cash,Next Day Air,No,No,8,Credit Card,Fortnightly
3663,69,Female,Shorts,Clothing,25,Rhode Island,Northeast,M,Indigo,Spring,2.7,No,Venmo,Next Day Air,No,No,16,Debit Card,Weekly
3664,65,Female,Backpack,Accessories,49,Florida,South,M,Green,Summer,3.4,No,Cash,Express,No,No,12,Credit Card,Weekly
3665,63,Female,Jacket,Outerwear,76,Missouri,Midwest,M,Turquoise,Fall,4.2,No,Cash,Store Pickup,No,No,14,Debit Card,Fortnightly
3666,28,Female,Socks,Clothing,52,North Carolina,South,M,Peach,Fall,3.5,No,Credit Card,Next Day Air,No,No,15,Credit Card,Quarterly
3667,67,Female,Jewelry,Accessories,37,Alabama,South,M,Olive,Winter,3.1,No,Credit Card,2-Day Shipping,No,No,10,Cash,Every 3 Months
3668,51,Female,Pants,Clothing,84,Washington,West,L,Cyan,Fall,4.5,No,Credit Card,Next Day Air,No,No,9,Venmo,Monthly
3669,59,Female,Blouse,Clothing,75,Michigan,Midwest,XL,Magenta,Summer,4.2,No,PayPal,Store Pickup,No,No,14,Venmo,Annually
3670,25,Female,Socks,Clothing,58,Washington,West,S,Silver,Fall,3.7,No,Credit Card,Store Pickup,No,No,10,PayPal,Quarterly
3671,31,Female,Shoes,Footwear,24,Vermont,Northeast,S,White,Winter,2.7,No,Cash,Free Shipping,No,No,10,PayPal,Every 3 Months
3672,62,Female,Handbag,Accessories,41,Illinois,Midwest,L,Pink,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,13,Venmo,Quarterly
3673,51,Female,Sandals,Footwear,79,New York,Northeast,S,Pink,Fall,4.3,No,Venmo,Free Shipping,No,No,16,PayPal,Monthly
3674,32,Female,Socks,Clothing,59,Rhode Island,Northeast,M,Pink,Summer,3.7,No,Debit Card,2-Day Shipping,No,No,6,Bank Transfer,Fortnightly
3675,35,Female,Handbag,Accessories,91,Washington,West,M,Blue,Winter,4.7,No,Venmo,2-Day Shipping,No,No,13,Venmo,Fortnightly
3676,70,Female,Hat,Accessories,49,Virginia,South,M,White,Winter,3.4,No,Cash,Express,No,No,16,Bank Transfer,Monthly
3677,19,Female,Jewelry,Accessories,50,Wisconsin,Midwest,S,Teal,Spring,3.5,No,PayPal,Free Shipping,No,No,19,PayPal,Monthly
3678,32,Female,Backpack,Accessories,94,Michigan,Midwest,M,Gray,Fall,4.8,No,Cash,Standard,No,No,6,Cash,Annually
3679,56,Female,Shirt,Clothing,29,Texas,South,S,Beige,Fall,2.8,No,Debit Card,Standard,No,No,9,Bank Transfer,Fortnightly
3680,53,Female,Coat,Outerwear,85,Idaho,West,M,Violet,Summer,4.5,No,PayPal,Store Pickup,No,No,18,Cash,Bi-Weekly
3681,22,Female,Sunglasses,Accessories,57,Iowa,Midwest,S,Blue,Winter,3.7,No,Venmo,Standard,No,No,7,Debit Card,Quarterly
3682,26,Female,Gloves,Accessories,100,Connecticut,Northeast,XL,Magenta,Fall,5,No,PayPal,Next Day Air,No,No,15,Debit Card,Monthly
3683,42,Female,Shirt,Clothing,96,Wyoming,West,M,Maroon,Fall,4.9,No,Venmo,Store Pickup,No,No,12,Venmo,Bi-Weekly
3684,30,Female,Socks,Clothing,79,Mississippi,South,M,Purple,Winter,4.3,No,Bank Transfer,Free Shipping,No,No,15,Venmo,Fortnightly
3685,29,Female,Skirt,Clothing,25,Pennsylvania,Northeast,L,Charcoal,Spring,2.7,No,PayPal,Free Shipping,No,No,17,Credit Card,Bi-Weekly
3686,47,Female,Shorts,Clothing,69,Tennessee,South,L,Red,Summer,4,No,PayPal,Standard,No,No,8,Cash,Bi-Weekly
3687,59,Female,Sandals,Footwear,83,Louisiana,South,M,Charcoal,Spring,4.4,No,PayPal,Free Shipping,No,No,14,Cash,Bi-Weekly
3688,34,Female,Shirt,Clothing,90,Arkansas,South,L,Lavender,Summer,4.7,No,PayPal,Next Day Air,No,No,9,Bank Transfer,Every 3 Months
3689,52,Female,Sunglasses,Accessories,84,West Virginia,South,L,White,Spring,4.5,No,Venmo,Next Day Air,No,No,18,Cash,Monthly
3690,47,Female,Jewelry,Accessories,82,South Carolina,South,L,Red,Fall,4.4,No,Cash,Standard,No,No,6,Bank Transfer,Quarterly
3691,24,Female,Blouse,Clothing,33,Kansas,Midwest,S,Violet,Fall,3,No,Venmo,Store Pickup,No,No,5,Bank Transfer,Bi-Weekly
3692,63,Female,Sandals,Footwear,49,Michigan,Midwest,XL,Orange,Summer,3.4,No,Credit Card,Next Day Air,No,No,4,PayPal,Weekly
3693,59,Female,Coat,Outerwear,70,Alabama,South,L,Turquoise,Spring,4,No,Venmo,Free Shipping,No,No,7,Cash,Fortnightly
3694,66,Female,Blouse,Clothing,67,South Dakota,Midwest,M,Violet,Summer,4,No,Debit Card,2-Day Shipping,No,No,9,Venmo,Weekly
3695,45,Female,Sweater,Clothing,35,Rhode Island,Northeast,M,Blue,Winter,3,No,Venmo,Express,No,No,8,PayPal,Bi-Weekly
3696,38,Female,Skirt,Clothing,51,Florida,South,M,White,Fall,3.5,No,Bank Transfer,Standard,No,No,7,Bank Transfer,Fortnightly
3697,63,Female,Blouse,Clothing,90,Connecticut,Northeast,L,Turquoise,Fall,4.6,No,Venmo,Next Day Air,No,No,10,Bank Transfer,Annually
3698,55,Female,Hoodie,Clothing,93,Pennsylvania,Northeast,L,Pink,Winter,4.8,No,PayPal,Standard,No,No,13,Cash,Weekly
3699,25,Female,Skirt,Clothing,33,California,West,XL,Maroon,Spring,3,No,Credit Card,2-Day Shipping,No,No,11,Venmo,Annually
3700,51,Female,Backpack,Accessories,88,Oklahoma,South,M,Olive,Fall,4.6,No,Cash,Store Pickup,No,No,11,Bank Transfer,Weekly
3701,28,Female,Handbag,Accessories,60,North Dakota,Midwest,XL,Charcoal,Summer,3.8,No,Credit Card,Store Pickup,No,No,17,Bank Transfer,Every 3 Months
3702,46,Female,Sandals,Footwear,82,New Mexico,West,M,Charcoal,Spring,4.4,No,Cash,Store Pickup,No,No,13,Cash,Annually
3703,58,Female,Shoes,Footwear,52,South Carolina,South,M,Indigo,Spring,3.5,No,PayPal,Store Pickup,No,No,13,Venmo,Weekly
3704,30,Female,Sandals,Footwear,81,Michigan,Midwest,S,Teal,Fall,4.4,No,Bank Transfer,Standard,No,No,17,PayPal,Every 3 Months
3705,68,Female,Sunglasses,Accessories,72,Missouri,Midwest,L,Black,Winter,4.1,No,PayPal,Store Pickup,No,No,12,Credit Card,Quarterly
3706,28,Female,Skirt,Clothing,52,Colorado,West,L,Teal,Summer,3.5,No,PayPal,Free Shipping,No,No,13,Debit Card,Annually
3707,26,Female,Sandals,Footwear,77,Kansas,Midwest,M,Green,Spring,4.3,No,Credit Card,Store Pickup,No,No,11,Cash,Bi-Weekly
3708,35,Female,Gloves,Accessories,73,Illinois,Midwest,M,Gold,Fall,4.2,No,Bank Transfer,2-Day Shipping,No,No,16,Venmo,Weekly
3709,40,Female,Hoodie,Clothing,65,South Carolina,South,M,Red,Fall,3.9,No,Bank Transfer,Express,No,No,19,PayPal,Monthly
3710,31,Female,Socks,Clothing,62,Utah,West,M,Silver,Fall,3.8,No,Debit Card,Free Shipping,No,No,9,PayPal,Quarterly
3711,60,Female,Jewelry,Accessories,30,Hawaii,West,M,Yellow,Summer,2.8,No,PayPal,2-Day Shipping,No,No,8,Bank Transfer,Fortnightly
3712,69,Female,Hat,Accessories,33,Texas,South,XL,Peach,Fall,2.9,No,Cash,Free Shipping,No,No,12,Cash,Annually
3713,51,Female,Blouse,Clothing,79,Oregon,West,M,Turquoise,Spring,4.3,No,Venmo,2-Day Shipping,No,No,14,PayPal,Quarterly
3714,49,Female,Shoes,Footwear,52,Arizona,West,M,Peach,Spring,3.5,No,Cash,Express,No,No,17,Debit Card,Every 3 Months
3715,18,Female,Hat,Accessories,21,New York,Northeast,S,Peach,Winter,2.6,No,Cash,Express,No,No,6,Credit Card,Weekly
3716,63,Female,Sunglasses,Accessories,57,Nebraska,Midwest,S,Orange,Fall,3.7,No,Credit Card,Free Shipping,No,No,7,Bank Transfer,Monthly
3717,57,Female,Shirt,Clothing,24,Vermont,Northeast,M,Charcoal,Fall,2.7,No,Bank Transfer,Next Day Air,No,No,11,Debit Card,Every 3 Months
3718,45,Female,T-shirt,Clothing,42,Maryland,Northeast,XL,White,Summer,3.2,No,Venmo,Express,No,No,17,Bank Transfer,Every 3 Months
3719,36,Female,Pants,Clothing,32,Tennessee,South,L,Turquoise,Fall,2.9,No,Credit Card,Standard,No,No,10,Bank Transfer,Bi-Weekly
3720,20,Female,Pants,Clothing,66,Pennsylvania,Northeast,M,Red,Summer,3.9,No,Cash,Free Shipping,No,No,18,Bank Transfer,Every 3 Months
3721,21,Female,Hat,Accessories,43,South Carolina,South,M,Peach,Fall,3.3,No,Debit Card,Free Shipping,No,No,11,Credit Card,Quarterly
3722,62,Female,Coat,Outerwear,63,Connecticut,Northeast,L,Pink,Fall,3.8,No,Credit Card,Next Day Air,No,No,12,Cash,Annually
3723,23,Female,Jacket,Outerwear,32,Kentucky,Midwest,XL,Yellow,Fall,2.9,No,PayPal,Standard,No,No,7,Credit Card,Fortnightly
3724,26,Female,Sandals,Footwear,100,Rhode Island,Northeast,M,Beige,Spring,5,No,Venmo,Free Shipping,No,No,6,Debit Card,Monthly
3725,30,Female,Gloves,Accessories,24,Colorado,West,L,Green,Winter,2.7,No,PayPal,Express,No,No,14,Bank Transfer,Annually
3726,18,Female,Dress,Clothing,72,Oklahoma,South,S,Turquoise,Winter,4.1,No,Bank Transfer,Next Day Air,No,No,20,PayPal,Annually
3727,47,Female,Belt,Accessories,57,Idaho,West,XL,Orange,Fall,3.7,No,Debit Card,Next Day Air,No,No,17,Debit Card,Every 3 Months
3728,41,Female,Socks,Clothing,81,Maine,Northeast,M,Gold,Summer,4.4,No,Credit Card,Next Day Air,No,No,17,Debit Card,Bi-Weekly
3729,62,Female,Jacket,Outerwear,85,Vermont,Northeast,L,Red,Winter,4.5,No,Credit Card,Standard,No,No,6,Debit Card,Annually
3730,28,Female,Boots,Footwear,24,Rhode Island,Northeast,M,Teal,Spring,2.6,No,Bank Transfer,2-Day Shipping,No,No,16,Cash,Quarterly
3731,46,Female,Shirt,Clothing,32,Florida,South,M,Teal,Summer,2.9,No,Bank Transfer,2-Day Shipping,No,No,16,Credit Card,Bi-Weekly
3732,54,Female,Hat,Accessories,58,West Virginia,South,M,Lavender,Spring,3.7,No,Credit Card,2-Day Shipping,No,No,12,PayPal,Quarterly
3733,36,Female,Shoes,Footwear,30,Indiana,Midwest,L,Pink,Spring,2.8,No,PayPal,Free Shipping,No,No,18,PayPal,Annually
3734,25,Female,Socks,Clothing,73,Illinois,Midwest,M,Maroon,Fall,4.2,No,Bank Transfer,Next Day Air,No,No,12,Debit Card,Every 3 Months
3735,38,Female,Hoodie,Clothing,88,California,West,M,Beige,Spring,4.6,No,Venmo,Next Day Air,No,No,18,Debit Card,Every 3 Months
3736,38,Female,Sandals,Footwear,65,Massachusetts,Northeast,L,Orange,Spring,3.9,No,Cash,2-Day Shipping,No,No,9,PayPal,Annually
3737,42,Female,Jeans,Clothing,29,Idaho,West,M,Red,Spring,2.8,No,Cash,Store Pickup,No,No,11,PayPal,Every 3 Months
3738,19,Female,Jewelry,Accessories,49,Kentucky,Midwest,S,Maroon,Winter,3.4,No,Debit Card,Free Shipping,No,No,5,PayPal,Bi-Weekly
3739,34,Female,Shorts,Clothing,51,Delaware,Northeast,M,Brown,Spring,3.5,No,Credit Card,Free Shipping,No,No,9,Cash,Fortnightly
3740,38,Female,Sunglasses,Accessories,94,Idaho,West,M,Olive,Fall,4.8,No,Bank Transfer,Free Shipping,No,No,6,Credit Card,Weekly
3741,42,Female,Pants,Clothing,60,Virginia,South,M,Silver,Summer,3.7,No,Cash,Store Pickup,No,No,19,Debit Card,Bi-Weekly
3742,58,Female,Shirt,Clothing,97,Arizona,West,M,Purple,Spring,4.9,No,Venmo,2-Day Shipping,No,No,19,Debit Card,Bi-Weekly
3743,56,Female,Shirt,Clothing,64,Maryland,Northeast,M,Gray,Fall,3.9,No,Debit Card,Standard,No,No,16,Credit Card,Bi-Weekly
3744,62,Female,Pants,Clothing,72,Idaho,West,L,Cyan,Fall,4.1,No,Credit Card,Free Shipping,No,No,6,Debit Card,Quarterly
3745,24,Female,Hoodie,Clothing,63,New Jersey,Northeast,M,Gray,Summer,3.8,No,Venmo,Next Day Air,No,No,10,Bank Transfer,Fortnightly
3746,60,Female,Socks,Clothing,75,Washington,West,L,Gold,Spring,4.2,No,Bank Transfer,Express,No,No,8,Debit Card,Monthly
3747,53,Female,Coat,Outerwear,98,Idaho,West,XL,Cyan,Summer,4.9,No,Debit Card,Next Day Air,No,No,20,PayPal,Monthly
3748,26,Female,Sweater,Clothing,21,Rhode Island,Northeast,L,Olive,Spring,2.5,No,Credit Card,Store Pickup,No,No,11,Bank Transfer,Bi-Weekly
3749,34,Female,Backpack,Accessories,73,Delaware,Northeast,M,Violet,Fall,4.1,No,PayPal,2-Day Shipping,No,No,5,Venmo,Annually
3750,24,Female,Blouse,Clothing,62,Alaska,West,L,Yellow,Winter,3.8,No,Debit Card,2-Day Shipping,No,No,19,Venmo,Every 3 Months
3751,42,Female,Hoodie,Clothing,67,Arizona,West,M,Gold,Fall,4,No,Debit Card,Free Shipping,No,No,18,PayPal,Monthly
3752,36,Female,Jewelry,Accessories,25,Alabama,South,S,Silver,Fall,2.7,No,Cash,Free Shipping,No,No,19,Credit Card,Every 3 Months
3753,24,Female,Coat,Outerwear,45,Washington,West,L,Pink,Winter,3.3,No,Debit Card,2-Day Shipping,No,No,16,Venmo,Weekly
3754,39,Female,Sunglasses,Accessories,85,Louisiana,South,S,Turquoise,Winter,4.5,No,Bank Transfer,Next Day Air,No,No,5,Bank Transfer,Fortnightly
3755,46,Female,Shoes,Footwear,33,Nebraska,Midwest,M,Turquoise,Summer,2.9,No,PayPal,Express,No,No,8,Cash,Every 3 Months
3756,64,Female,Skirt,Clothing,30,Pennsylvania,Northeast,M,Peach,Fall,2.9,No,Bank Transfer,Free Shipping,No,No,19,Credit Card,Monthly
3757,64,Female,Skirt,Clothing,42,South Carolina,South,L,Teal,Spring,3.2,No,Credit Card,Express,No,No,14,Debit Card,Bi-Weekly
3758,61,Female,Skirt,Clothing,73,California,West,L,Red,Fall,4.1,No,Debit Card,2-Day Shipping,No,No,9,Cash,Weekly
3759,61,Female,Sandals,Footwear,83,Indiana,Midwest,S,Black,Spring,4.4,No,Cash,Store Pickup,No,No,11,Bank Transfer,Quarterly
3760,44,Female,Sneakers,Footwear,100,Missouri,Midwest,M,Pink,Spring,5,No,Credit Card,Store Pickup,No,No,12,Venmo,Quarterly
3761,65,Female,Socks,Clothing,29,Connecticut,Northeast,M,Peach,Fall,2.8,No,PayPal,Next Day Air,No,No,16,PayPal,Weekly
3762,60,Female,Backpack,Accessories,25,Nevada,West,M,Green,Summer,2.7,No,Venmo,Next Day Air,No,No,6,Venmo,Every 3 Months
3763,65,Female,Shorts,Clothing,21,New York,Northeast,L,Green,Fall,2.6,No,Venmo,Store Pickup,No,No,19,PayPal,Annually
3764,27,Female,Shirt,Clothing,99,Oklahoma,South,XL,Red,Winter,5,No,PayPal,Standard,No,No,5,Cash,Every 3 Months
3765,36,Female,Socks,Clothing,22,South Dakota,Midwest,M,Maroon,Fall,2.6,No,PayPal,Next Day Air,No,No,4,Venmo,Monthly
3766,22,Female,Jewelry,Accessories,57,Missouri,Midwest,M,Green,Summer,3.7,No,Cash,Standard,No,No,10,Bank Transfer,Bi-Weekly
3767,62,Female,Handbag,Accessories,51,Texas,South,M,Black,Fall,3.5,No,Cash,Next Day Air,No,No,12,Debit Card,Annually
3768,59,Female,Shorts,Clothing,59,New York,Northeast,XL,Black,Summer,3.7,No,Venmo,Free Shipping,No,No,10,Bank Transfer,Fortnightly
3769,50,Female,Sweater,Clothing,41,Vermont,Northeast,M,Yellow,Winter,3.2,No,PayPal,Free Shipping,No,No,7,Bank Transfer,Quarterly
3770,51,Female,Gloves,Accessories,60,Arizona,West,L,Green,Summer,3.8,No,Cash,Standard,No,No,17,Venmo,Annually
3771,23,Female,Pants,Clothing,83,Montana,West,L,Black,Summer,4.4,No,Credit Card,Store Pickup,No,No,8,Bank Transfer,Weekly
3772,21,Female,T-shirt,Clothing,39,Oklahoma,South,M,Red,Winter,3.1,No,Bank Transfer,Express,No,No,17,Venmo,Bi-Weekly
3773,44,Female,Pants,Clothing,53,New Hampshire,Northeast,L,Yellow,Fall,3.6,No,Cash,Next Day Air,No,No,5,Cash,Annually
3774,25,Female,Sweater,Clothing,33,Wisconsin,Midwest,M,Violet,Summer,3,No,Bank Transfer,Store Pickup,No,No,12,Cash,Quarterly
3775,57,Female,Gloves,Accessories,34,Alaska,West,S,Cyan,Winter,3,No,Venmo,Standard,No,No,17,PayPal,Fortnightly
3776,41,Female,Belt,Accessories,45,South Dakota,Midwest,S,Pink,Spring,3.3,No,Debit Card,2-Day Shipping,No,No,13,Cash,Quarterly
3777,19,Female,Sneakers,Footwear,88,Alaska,West,L,Olive,Spring,4.6,No,Debit Card,Standard,No,No,5,Credit Card,Fortnightly
3778,43,Female,Shorts,Clothing,51,Utah,West,M,Maroon,Fall,3.5,No,Debit Card,Express,No,No,13,Cash,Weekly
3779,25,Female,Sneakers,Footwear,22,South Dakota,Midwest,M,Cyan,Fall,2.6,No,PayPal,Free Shipping,No,No,12,Debit Card,Annually
3780,60,Female,Jeans,Clothing,46,California,West,XL,Lavender,Spring,3.3,No,Venmo,Express,No,No,15,PayPal,Annually
